hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1996,2,102.67,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1996,3,99.45,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1996,4,99.48,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1997,1,101.60,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1997,2,100.52,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1997,3,100.25,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1997,4,101.74,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1998,1,103.92,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1998,2,101.88,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1998,3,102.46,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1998,4,103.97,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1999,1,106.09,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1999,2,104.69,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1999,3,105.37,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",1999,4,104.03,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2000,1,104.15,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2000,2,105.58,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2000,3,105.64,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2000,4,106.46,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2001,1,109.19,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2001,2,109.82,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2001,3,110.76,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2001,4,112.32,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2002,1,111.17,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2002,2,112.69,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2002,3,113.57,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2002,4,116.41,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2003,1,117.74,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2003,2,118.62,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2003,3,119.31,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2003,4,121.09,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2004,1,123.19,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2004,2,123.91,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2004,3,125.85,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2004,4,126.99,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2005,1,130.35,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2005,2,133.89,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2005,3,138.80,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2005,4,143.19,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2006,1,149.59,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2006,2,155.08,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2006,3,160.49,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2006,4,164.26,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2007,1,167.37,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2007,2,171.33,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2007,3,172.58,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2007,4,172.86,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2008,1,175.16,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2008,2,173.31,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2008,3,170.68,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2008,4,170.24,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2009,1,171.35,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2009,2,170.22,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2009,3,167.60,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2009,4,165.30,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2010,1,163.25,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2010,2,165.36,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2010,3,164.52,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2010,4,165.99,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2011,1,164.67,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2011,2,163.12,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2011,3,161.49,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2011,4,162.52,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2012,1,160.96,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2012,2,160.86,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2012,3,161.52,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2012,4,160.80,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2013,1,161.39,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2013,2,162.17,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2013,3,162.76,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2013,4,161.14,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2014,1,161.59,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2014,2,161.41,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2014,3,163.04,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2014,4,163.08,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2015,1,163.22,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2015,2,163.02,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2015,3,164.39,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2015,4,165.98,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2016,1,164.19,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2016,2,166.10,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2016,3,167.21,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2016,4,166.61,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2017,1,168.86,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2017,2,168.94,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2017,3,171.38,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2017,4,175.03,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2018,1,172.53,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2018,2,174.98,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2018,3,178.15,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2018,4,176.88,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2019,1,179.62,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2019,2,181.83,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2019,3,183.91,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2019,4,185.27,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2020,1,188.31,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2020,2,188.26,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2020,3,193.03,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2020,4,195.62,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2021,1,203.91,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2021,2,210.51,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2021,3,219.14,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2021,4,228.63,
"traditional","all-transactions","quarterly","MSA","El Paso, TX","21340",2022,1,234.17,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1984,1,107.67,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1984,2,101.67,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1984,3,100.24,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1984,4,101.33,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1985,1,105.11,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1985,2,96.62,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1985,3,100.33,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1985,4,87.81,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1986,1,97.99,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1986,2,94.81,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1986,3,82.72,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1986,4,83.33,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1987,1,79.80,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1987,2,76.56,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1987,3,70.80,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1987,4,62.84,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1988,1,65.70,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1988,2,74.01,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1988,3,63.55,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1988,4,68.14,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1989,1,70.38,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1989,2,72.71,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1989,3,66.39,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1989,4,72.55,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1990,1,67.09,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1990,2,72.10,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1990,3,70.70,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1990,4,65.10,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1991,1,72.51,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1991,2,75.86,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1991,3,76.79,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1991,4,75.31,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1992,1,77.95,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1992,2,79.97,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1992,3,81.05,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1992,4,82.72,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1993,1,86.27,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1993,2,84.45,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1993,3,88.67,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1993,4,90.59,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1994,1,92.50,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1994,2,97.98,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1994,3,91.92,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1994,4,99.26,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1995,2,99.60,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1995,3,100.15,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1995,4,100.60,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1996,1,100.22,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1996,2,109.41,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1996,3,107.06,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1996,4,106.47,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1997,1,110.92,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1997,2,109.19,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1997,3,108.65,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1997,4,112.36,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1998,1,112.46,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1998,2,115.05,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1998,3,112.26,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1998,4,118.92,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1999,1,121.28,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1999,2,114.93,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1999,3,117.66,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",1999,4,117.40,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2000,1,112.33,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2000,2,114.31,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2000,3,116.63,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2000,4,115.01,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2001,1,117.73,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2001,2,120.84,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2001,3,124.44,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2001,4,125.24,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2002,1,122.24,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2002,2,124.55,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2002,3,126.09,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2002,4,129.00,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2003,1,130.62,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2003,2,130.36,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2003,3,132.11,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2003,4,132.33,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2004,1,137.67,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2004,2,130.70,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2004,3,134.87,
"traditional","all-transactions","quarterly","MSA","Enid, OK","21420",2004,4,137.05,
